round,name,blockid,isLocal,count,localCount,wl,estWl
8,3,77,0,135,49,2,0
8,3,84,0,135,49,940,0
8,3,85,1,135,49,5152,0
8,3,86,0,135,49,42,0
8,3,92,0,135,49,1581,0
8,3,93,1,135,49,2701,0
8,3,94,1,135,49,4727,0
8,3,95,1,135,49,3356,0
8,3,100,0,135,49,2002,0
8,3,101,1,135,49,1943,0
8,3,102,1,135,49,1639,0
8,3,103,1,135,49,1372,0
8,3,108,0,135,49,1936,0
8,3,109,1,135,49,5242,0
8,3,110,0,135,49,355,0
8,3,116,0,135,49,57,0
8,3,117,0,135,49,81,0
8,3,140,0,135,49,0,0
8,3,141,0,135,49,1,0
8,3,148,0,135,49,1674,0
8,3,149,1,135,49,8476,0
8,3,150,0,135,49,63,0
8,3,156,0,135,49,2378,0
8,3,157,1,135,49,7715,0
8,3,158,1,135,49,5403,0
8,3,159,1,135,49,2699,0
8,3,164,0,135,49,1168,0
8,3,165,1,135,49,2387,0
8,3,166,1,135,49,2131,0
8,3,167,1,135,49,1767,0
8,3,172,0,135,49,1158,0
8,3,173,1,135,49,3290,0
8,3,174,0,135,49,133,0
8,3,175,0,135,49,8,0
8,3,181,0,135,49,3,0
8,3,204,0,135,49,0,0
8,3,212,0,135,49,366,0
8,3,213,0,135,49,1940,0
8,3,214,0,135,49,5,0
8,3,220,0,135,49,1537,0
8,3,221,1,135,49,6419,0
8,3,222,1,135,49,5268,0
8,3,223,1,135,49,1648,0
8,3,228,0,135,49,625,0
8,3,229,1,135,49,2493,0
8,3,230,1,135,49,3161,0
8,3,231,1,135,49,1929,0
8,3,236,0,135,49,70,0
8,3,237,0,135,49,670,0
8,3,238,0,135,49,338,0
8,3,239,0,135,49,13,0
8,3,245,0,135,49,0,0
8,3,276,0,135,49,1,0
8,3,277,0,135,49,103,0
8,3,278,0,135,49,1,0
8,3,279,0,135,49,0,0
8,3,284,0,135,49,140,0
8,3,285,1,135,49,5289,0
8,3,286,1,135,49,3501,0
8,3,287,1,135,49,1180,0
8,3,292,0,135,49,1675,0
8,3,293,1,135,49,2280,0
8,3,294,1,135,49,3304,0
8,3,295,1,135,49,1714,0
8,3,301,0,135,49,19,0
8,3,302,0,135,49,415,0
8,3,303,0,135,49,60,0
8,3,340,0,135,49,0,0
8,3,341,0,135,49,54,0
8,3,342,0,135,49,29,0
8,3,343,0,135,49,39,0
8,3,348,0,135,49,452,0
8,3,349,1,135,49,4855,0
8,3,350,1,135,49,1223,0
8,3,351,1,135,49,879,0
8,3,356,0,135,49,952,0
8,3,357,1,135,49,1947,0
8,3,358,1,135,49,3177,0
8,3,359,1,135,49,1751,0
8,3,365,0,135,49,48,0
8,3,366,0,135,49,346,0
8,3,367,0,135,49,61,0
8,3,405,0,135,49,31,0
8,3,406,0,135,49,197,0
8,3,407,0,135,49,182,0
8,3,412,0,135,49,518,0
8,3,413,1,135,49,5474,0
8,3,414,1,135,49,1514,0
8,3,415,1,135,49,1740,0
8,3,420,0,135,49,204,0
8,3,421,1,135,49,2022,0
8,3,422,1,135,49,3178,0
8,3,423,1,135,49,1479,0
8,3,429,0,135,49,45,0
8,3,430,0,135,49,421,0
8,3,431,0,135,49,76,0
8,3,469,0,135,49,8,0
8,3,470,0,135,49,0,0
8,3,471,0,135,49,0,0
8,3,476,0,135,49,85,0
8,3,477,0,135,49,2390,0
8,3,478,0,135,49,550,0
8,3,479,0,135,49,349,0
8,3,484,0,135,49,165,0
8,3,485,0,135,49,855,0
8,3,486,0,135,49,1199,0
8,3,487,0,135,49,475,0
8,3,492,0,135,49,0,0
8,3,493,0,135,49,22,0
8,3,494,0,135,49,93,0
8,3,495,0,135,49,0,0
8,3,541,0,135,49,86,0
8,3,542,0,135,49,33,0
8,3,549,0,135,49,91,0
8,3,550,0,135,49,71,0
8,3,557,0,135,49,1,0
8,3,558,0,135,49,2,0
8,4,10,0,98,26,824,0
8,4,11,0,98,26,914,0
8,4,18,0,98,26,769,0
8,4,19,0,98,26,797,0
8,4,65,0,98,26,14,0
8,4,66,0,98,26,1104,0
8,4,67,0,98,26,3146,0
8,4,68,0,98,26,239,0
8,4,73,0,98,26,807,0
8,4,74,1,98,26,5223,0
8,4,75,1,98,26,10123,0
8,4,76,0,98,26,0,0
8,4,81,0,98,26,20,0
8,4,82,1,98,26,11621,0
8,4,83,1,98,26,19129,0
8,4,84,0,98,26,45,0
8,4,89,0,98,26,3,0
8,4,90,0,98,26,1002,0
8,4,91,0,98,26,3189,0
8,4,129,0,98,26,110,0
8,4,130,1,98,26,1817,0
8,4,131,1,98,26,9303,0
8,4,132,0,98,26,3036,0
8,4,137,0,98,26,36,0
8,4,138,1,98,26,6528,0
8,4,139,1,98,26,5726,0
8,4,140,0,98,26,642,0
8,4,145,0,98,26,41,0
8,4,146,1,98,26,22134,0
8,4,147,1,98,26,18965,0
8,4,148,0,98,26,5,0
8,4,153,0,98,26,0,0
8,4,154,0,98,26,212,0
8,4,155,0,98,26,472,0
8,4,193,0,98,26,288,0
8,4,194,1,98,26,1225,0
8,4,195,1,98,26,13299,0
8,4,196,0,98,26,1151,0
8,4,201,0,98,26,0,0
8,4,202,0,98,26,12630,0
8,4,203,1,98,26,19608,0
8,4,204,0,98,26,4473,0
8,4,209,0,98,26,3,0
8,4,210,1,98,26,22479,0
8,4,211,1,98,26,24101,0
8,4,212,0,98,26,13,0
8,4,218,0,98,26,13,0
8,4,219,0,98,26,207,0
8,4,257,0,98,26,0,0
8,4,258,0,98,26,2773,0
8,4,259,0,98,26,3550,0
8,4,260,0,98,26,25,0
8,4,265,0,98,26,3,0
8,4,266,1,98,26,9928,0
8,4,267,0,98,26,7296,0
8,4,268,0,98,26,12,0
8,4,273,0,98,26,0,0
8,4,274,1,98,26,6148,0
8,4,275,0,98,26,14450,0
8,4,276,0,98,26,0,0
8,4,282,0,98,26,18,0
8,4,283,0,98,26,91,0
8,4,321,0,98,26,5,0
8,4,322,0,98,26,900,0
8,4,323,1,98,26,13915,0
8,4,324,0,98,26,122,0
8,4,329,0,98,26,120,0
8,4,330,1,98,26,11765,0
8,4,331,1,98,26,17654,0
8,4,332,0,98,26,2861,0
8,4,338,1,98,26,8908,0
8,4,339,1,98,26,12579,0
8,4,340,0,98,26,38,0
8,4,346,0,98,26,20,0
8,4,347,0,98,26,34,0
8,4,385,0,98,26,0,0
8,4,386,0,98,26,72,0
8,4,387,1,98,26,510,0
8,4,388,0,98,26,6,0
8,4,393,0,98,26,93,0
8,4,394,0,98,26,2264,0
8,4,395,1,98,26,18131,0
8,4,396,0,98,26,4451,0
8,4,402,1,98,26,8661,0
8,4,403,1,98,26,24888,0
8,4,404,0,98,26,402,0
8,4,410,0,98,26,0,0
8,4,411,0,98,26,417,0
8,4,450,0,98,26,7,0
8,4,451,0,98,26,23,0
8,4,452,0,98,26,3,0
8,4,458,0,98,26,6,0
8,4,459,0,98,26,3307,0
8,4,460,0,98,26,1248,0
8,4,466,0,98,26,3119,0
8,4,467,0,98,26,7164,0
8,4,468,0,98,26,139,0
8,4,475,0,98,26,80,0
8,5,344,0,16,2,0,0
8,5,352,0,16,2,4033,0
8,5,360,0,16,2,0,0
8,5,408,0,16,2,7731,0
8,5,409,0,16,2,4,0
8,5,416,1,16,2,337522,0
8,5,417,0,16,2,5373,0
8,5,424,1,16,2,59933,0
8,5,425,0,16,2,522,0
8,5,432,0,16,2,4266,0
8,5,472,0,16,2,34,0
8,5,480,0,16,2,101917,0
8,5,481,0,16,2,38,0
8,5,488,0,16,2,44695,0
8,5,489,0,16,2,148,0
8,5,496,0,16,2,9,0
8,6,730,0,88,21,0,0
8,6,731,0,88,21,225,0
8,6,732,0,88,21,0,0
8,6,737,0,88,21,0,0
8,6,738,0,88,21,602,0
8,6,739,1,88,21,8552,0
8,6,740,0,88,21,342,0
8,6,746,0,88,21,0,0
8,6,747,0,88,21,520,0
8,6,748,0,88,21,0,0
8,6,778,0,88,21,0,0
8,6,785,0,88,21,23,0
8,6,786,0,88,21,1443,0
8,6,787,0,88,21,421,0
8,6,788,0,88,21,3,0
8,6,793,0,88,21,160,0
8,6,794,1,88,21,16636,0
8,6,795,1,88,21,10271,0
8,6,796,0,88,21,599,0
8,6,801,0,88,21,927,0
8,6,802,1,88,21,11411,0
8,6,803,1,88,21,15312,0
8,6,804,0,88,21,988,0
8,6,809,0,88,21,3,0
8,6,810,0,88,21,580,0
8,6,811,0,88,21,500,0
8,6,812,0,88,21,0,0
8,6,841,0,88,21,146,0
8,6,842,0,88,21,790,0
8,6,843,0,88,21,0,0
8,6,849,0,88,21,1800,0
8,6,850,1,88,21,10523,0
8,6,851,0,88,21,746,0
8,6,852,0,88,21,0,0
8,6,857,0,88,21,780,0
8,6,858,1,88,21,30481,0
8,6,859,1,88,21,8825,0
8,6,860,0,88,21,545,0
8,6,865,0,88,21,192,0
8,6,866,0,88,21,9395,0
8,6,867,1,88,21,13713,0
8,6,868,0,88,21,43,0
8,6,873,0,88,21,7,0
8,6,874,0,88,21,1268,0
8,6,875,1,88,21,6188,0
8,6,876,0,88,21,25,0
8,6,882,0,88,21,0,0
8,6,883,0,88,21,1081,0
8,6,884,0,88,21,108,0
8,6,905,0,88,21,208,0
8,6,906,0,88,21,1750,0
8,6,907,0,88,21,0,0
8,6,913,0,88,21,7230,0
8,6,914,1,88,21,14296,0
8,6,915,0,88,21,913,0
8,6,916,0,88,21,0,0
8,6,921,0,88,21,7987,0
8,6,922,1,88,21,17963,0
8,6,923,1,88,21,6767,0
8,6,924,0,88,21,7,0
8,6,929,0,88,21,23,0
8,6,930,0,88,21,2499,0
8,6,931,1,88,21,21171,0
8,6,932,0,88,21,5,0
8,6,938,0,88,21,493,0
8,6,939,1,88,21,13524,0
8,6,940,0,88,21,191,0
8,6,946,0,88,21,0,0
8,6,947,0,88,21,897,0
8,6,948,0,88,21,562,0
8,6,969,0,88,21,338,0
8,6,970,0,88,21,6722,0
8,6,977,0,88,21,22063,0
8,6,978,1,88,21,29983,0
8,6,979,0,88,21,601,0
8,6,985,0,88,21,5463,0
8,6,986,1,88,21,24438,0
8,6,987,1,88,21,11224,0
8,6,993,0,88,21,8925,0
8,6,994,1,88,21,20072,0
8,6,995,1,88,21,11432,0
8,6,1001,0,88,21,13,0
8,6,1002,0,88,21,5998,0
8,6,1003,1,88,21,9133,0
8,6,1004,0,88,21,4,0
8,6,1010,0,88,21,421,0
8,6,1011,0,88,21,2661,0
8,6,1012,0,88,21,2,0
8,7,156,0,111,33,1,0
8,7,164,0,111,33,2,0
8,7,210,0,111,33,310,0
8,7,211,0,111,33,351,0
8,7,212,0,111,33,17,0
8,7,217,0,111,33,319,0
8,7,218,1,111,33,13659,0
8,7,219,1,111,33,8060,0
8,7,220,1,111,33,6867,0
8,7,221,0,111,33,92,0
8,7,225,0,111,33,4359,0
8,7,226,1,111,33,9312,0
8,7,227,1,111,33,9478,0
8,7,228,1,111,33,3728,0
8,7,229,0,111,33,16,0
8,7,233,0,111,33,8,0
8,7,234,0,111,33,112,0
8,7,235,0,111,33,58,0
8,7,236,0,111,33,0,0
8,7,274,0,111,33,912,0
8,7,275,0,111,33,559,0
8,7,276,0,111,33,100,0
8,7,277,0,111,33,124,0
8,7,281,0,111,33,198,0
8,7,282,1,111,33,25093,0
8,7,283,1,111,33,10921,0
8,7,284,1,111,33,12676,0
8,7,285,0,111,33,117,0
8,7,289,0,111,33,5347,0
8,7,290,1,111,33,12780,0
8,7,291,1,111,33,21059,0
8,7,292,1,111,33,7631,0
8,7,293,0,111,33,2,0
8,7,297,0,111,33,66,0
8,7,298,0,111,33,798,0
8,7,299,1,111,33,6771,0
8,7,300,1,111,33,4129,0
8,7,301,0,111,33,23,0
8,7,307,0,111,33,64,0
8,7,308,0,111,33,5,0
8,7,331,0,111,33,1,0
8,7,332,0,111,33,93,0
8,7,333,0,111,33,1566,0
8,7,338,0,111,33,2534,0
8,7,339,0,111,33,1417,0
8,7,340,1,111,33,8236,0
8,7,341,1,111,33,15140,0
8,7,345,0,111,33,1264,0
8,7,346,1,111,33,32084,0
8,7,347,1,111,33,13483,0
8,7,348,1,111,33,11206,0
8,7,349,0,111,33,334,0
8,7,353,0,111,33,5630,0
8,7,354,1,111,33,12493,0
8,7,355,1,111,33,20197,0
8,7,356,1,111,33,9488,0
8,7,357,0,111,33,13,0
8,7,361,0,111,33,17,0
8,7,362,0,111,33,739,0
8,7,363,1,111,33,12596,0
8,7,364,1,111,33,8552,0
8,7,365,0,111,33,68,0
8,7,370,0,111,33,19,0
8,7,371,0,111,33,853,0
8,7,372,0,111,33,82,0
8,7,373,0,111,33,0,0
8,7,395,0,111,33,8,0
8,7,396,0,111,33,1086,0
8,7,397,0,111,33,721,0
8,7,402,0,111,33,2587,0
8,7,403,0,111,33,655,0
8,7,404,1,111,33,18402,0
8,7,405,0,111,33,13010,0
8,7,409,0,111,33,160,0
8,7,410,1,111,33,49451,0
8,7,411,1,111,33,15739,0
8,7,412,1,111,33,9987,0
8,7,413,0,111,33,94,0
8,7,417,0,111,33,1457,0
8,7,418,1,111,33,23675,0
8,7,419,1,111,33,18379,0
8,7,420,1,111,33,10984,0
8,7,421,0,111,33,60,0
8,7,425,0,111,33,2,0
8,7,426,0,111,33,26,0
8,7,427,1,111,33,14833,0
8,7,428,1,111,33,7621,0
8,7,429,0,111,33,0,0
8,7,435,0,111,33,1303,0
8,7,436,0,111,33,658,0
8,7,437,0,111,33,0,0
8,7,460,0,111,33,181,0
8,7,466,0,111,33,192,0
8,7,467,0,111,33,344,0
8,7,468,0,111,33,9040,0
8,7,469,0,111,33,42,0
8,7,474,0,111,33,13419,0
8,7,475,0,111,33,6629,0
8,7,476,0,111,33,3626,0
8,7,477,0,111,33,135,0
8,7,481,0,111,33,527,0
8,7,482,0,111,33,12224,0
8,7,483,0,111,33,6199,0
8,7,484,0,111,33,4453,0
8,7,485,0,111,33,4,0
8,7,489,0,111,33,39,0
8,7,490,0,111,33,98,0
8,7,491,0,111,33,6872,0
8,7,492,0,111,33,2303,0
8,7,499,0,111,33,628,0
8,7,500,0,111,33,341,0
8,8,232,0,69,19,0,0
8,8,233,0,69,19,4,0
8,8,240,0,69,19,1916,0
8,8,241,0,69,19,1421,0
8,8,242,0,69,19,587,0
8,8,243,0,69,19,0,0
8,8,249,0,69,19,4040,0
8,8,250,0,69,19,6528,0
8,8,251,0,69,19,5,0
8,8,296,0,69,19,1116,0
8,8,297,0,69,19,4198,0
8,8,298,0,69,19,69,0
8,8,304,1,69,19,21229,0
8,8,305,1,69,19,12158,0
8,8,306,0,69,19,729,0
8,8,307,0,69,19,20,0
8,8,312,0,69,19,3592,0
8,8,313,1,69,19,25384,0
8,8,314,1,69,19,28717,0
8,8,315,0,69,19,3,0
8,8,353,0,69,19,2715,0
8,8,354,0,69,19,0,0
8,8,355,0,69,19,2,0
8,8,360,0,69,19,152,0
8,8,361,1,69,19,11494,0
8,8,362,1,69,19,4907,0
8,8,363,0,69,19,440,0
8,8,368,0,69,19,16211,0
8,8,369,1,69,19,7674,0
8,8,370,1,69,19,1488,0
8,8,371,0,69,19,39,0
8,8,376,1,69,19,37059,0
8,8,377,1,69,19,22914,0
8,8,378,1,69,19,17828,0
8,8,416,0,69,19,0,0
8,8,417,0,69,19,1070,0
8,8,418,0,69,19,0,0
8,8,419,0,69,19,0,0
8,8,424,0,69,19,91,0
8,8,425,1,69,19,18686,0
8,8,426,1,69,19,8231,0
8,8,427,0,69,19,245,0
8,8,432,0,69,19,299,0
8,8,433,1,69,19,8552,0
8,8,434,1,69,19,3826,0
8,8,435,0,69,19,391,0
8,8,440,0,69,19,13669,0
8,8,441,1,69,19,18887,0
8,8,442,1,69,19,10436,0
8,8,443,0,69,19,2075,0
8,8,481,0,69,19,122,0
8,8,482,0,69,19,0,0
8,8,488,0,69,19,11,0
8,8,489,0,69,19,7642,0
8,8,490,0,69,19,3822,0
8,8,491,0,69,19,38,0
8,8,496,0,69,19,161,0
8,8,497,1,69,19,10505,0
8,8,498,0,69,19,2924,0
8,8,499,0,69,19,118,0
8,8,504,0,69,19,905,0
8,8,505,1,69,19,5886,0
8,8,506,0,69,19,4,0
8,8,553,0,69,19,57,0
8,8,560,0,69,19,72,0
8,8,561,0,69,19,6976,0
8,8,562,0,69,19,216,0
8,8,568,0,69,19,2041,0
8,8,569,0,69,19,1,0
8,9,280,0,22,3,0,0
8,9,288,0,22,3,22397,0
8,9,289,0,22,3,530,0
8,9,344,0,22,3,3472,0
8,9,345,0,22,3,851,0
8,9,352,1,22,3,93086,0
8,9,353,1,22,3,17525,0
8,9,354,0,22,3,155,0
8,9,360,0,22,3,1647,0
8,9,361,0,22,3,269,0
8,9,408,0,22,3,164,0
8,9,409,0,22,3,319,0
8,9,410,0,22,3,2,0
8,9,416,0,22,3,260915,0
8,9,417,1,22,3,20172,0
8,9,418,0,22,3,1821,0
8,9,424,0,22,3,6205,0
8,9,425,0,22,3,1027,0
8,9,474,0,22,3,0,0
8,9,481,0,22,3,6733,0
8,9,482,0,22,3,37,0
8,9,489,0,22,3,353,0
8,10,19,0,88,25,64,0
8,10,20,0,88,25,2029,0
8,10,26,0,88,25,3051,0
8,10,27,1,88,25,22837,0
8,10,28,1,88,25,21813,0
8,10,29,0,88,25,47,0
8,10,34,0,88,25,1561,0
8,10,35,1,88,25,14410,0
8,10,36,1,88,25,2399,0
8,10,37,0,88,25,0,0
8,10,42,0,88,25,221,0
8,10,43,1,88,25,17884,0
8,10,44,1,88,25,10888,0
8,10,52,0,88,25,50,0
8,10,76,0,88,25,4,0
8,10,82,0,88,25,50,0
8,10,83,0,88,25,1184,0
8,10,84,1,88,25,3984,0
8,10,85,0,88,25,0,0
8,10,89,0,88,25,15,0
8,10,90,1,88,25,13184,0
8,10,91,1,88,25,17011,0
8,10,92,1,88,25,3937,0
8,10,93,0,88,25,0,0
8,10,97,0,88,25,3382,0
8,10,98,1,88,25,20016,0
8,10,99,1,88,25,10286,0
8,10,100,1,88,25,4645,0
8,10,101,0,88,25,0,0
8,10,105,0,88,25,78,0
8,10,106,0,88,25,1789,0
8,10,107,0,88,25,5802,0
8,10,108,1,88,25,7034,0
8,10,116,0,88,25,20,0
8,10,140,0,88,25,15,0
8,10,146,0,88,25,300,0
8,10,147,0,88,25,2461,0
8,10,148,1,88,25,7985,0
8,10,149,0,88,25,4,0
8,10,153,0,88,25,11,0
8,10,154,1,88,25,21635,0
8,10,155,1,88,25,17629,0
8,10,156,1,88,25,7368,0
8,10,157,0,88,25,4,0
8,10,161,0,88,25,1051,0
8,10,162,1,88,25,19684,0
8,10,163,1,88,25,13956,0
8,10,164,1,88,25,4041,0
8,10,165,0,88,25,0,0
8,10,169,0,88,25,33,0
8,10,170,0,88,25,3494,0
8,10,171,1,88,25,8915,0
8,10,172,0,88,25,3896,0
8,10,178,0,88,25,0,0
8,10,179,0,88,25,4,0
8,10,180,0,88,25,4,0
8,10,204,0,88,25,2,0
8,10,210,0,88,25,103,0
8,10,211,0,88,25,719,0
8,10,212,1,88,25,12242,0
8,10,213,0,88,25,290,0
8,10,218,0,88,25,8071,0
8,10,219,0,88,25,6253,0
8,10,220,0,88,25,5317,0
8,10,221,0,88,25,2,0
8,10,225,0,88,25,264,0
8,10,226,0,88,25,5668,0
8,10,227,0,88,25,7784,0
8,10,228,0,88,25,2368,0
8,10,234,0,88,25,505,0
8,10,235,1,88,25,14028,0
8,10,236,1,88,25,3456,0
8,10,237,0,88,25,111,0
8,10,243,0,88,25,1,0
8,10,244,0,88,25,0,0
8,10,268,0,88,25,31,0
8,10,275,0,88,25,98,0
8,10,276,0,88,25,5423,0
8,10,277,0,88,25,126,0
8,10,284,0,88,25,95,0
8,10,291,0,88,25,184,0
8,10,292,0,88,25,236,0
8,10,298,0,88,25,25,0
8,10,299,0,88,25,5658,0
8,10,300,0,88,25,2482,0
8,10,301,0,88,25,15,0
8,10,307,0,88,25,0,0
8,10,308,0,88,25,0,0
8,11,40,0,28,8,3,0
8,11,48,1,28,8,15109,0
8,11,49,0,28,8,371,0
8,11,56,1,28,8,41986,0
8,11,57,0,28,8,105,0
8,11,112,0,28,8,9499,0
8,11,113,0,28,8,50,0
8,11,120,1,28,8,118425,0
8,11,121,0,28,8,92,0
8,11,168,0,28,8,14,0
8,11,176,1,28,8,8538,0
8,11,177,0,28,8,1188,0
8,11,184,1,28,8,24471,0
8,11,185,0,28,8,420,0
8,11,232,0,28,8,957,0
8,11,233,0,28,8,21,0
8,11,240,1,28,8,14319,0
8,11,241,0,28,8,211,0
8,11,248,1,28,8,20182,0
8,11,249,0,28,8,90,0
8,11,296,0,28,8,27,0
8,11,304,0,28,8,8515,0
8,11,305,0,28,8,5,0
8,11,312,1,28,8,31429,0
8,11,313,0,28,8,77,0
8,11,368,0,28,8,121,0
8,11,376,0,28,8,30842,0
8,11,377,0,28,8,52,0
8,12,388,0,38,10,3913,0
8,12,389,0,38,10,12812,0
8,12,390,0,38,10,34,0
8,12,397,0,38,10,11,0
8,12,452,0,38,10,178,0
8,12,453,1,38,10,19452,0
8,12,454,0,38,10,5691,0
8,12,455,0,38,10,4301,0
8,12,461,0,38,10,41,0
8,12,463,0,38,10,1730,0
8,12,516,0,38,10,67,0
8,12,517,1,38,10,31060,0
8,12,518,1,38,10,22792,0
8,12,519,1,38,10,49848,0
8,12,526,0,38,10,735,0
8,12,527,0,38,10,1632,0
8,12,580,0,38,10,87,0
8,12,581,1,38,10,11339,0
8,12,582,1,38,10,21540,0
8,12,583,1,38,10,53780,0
8,12,589,0,38,10,24,0
8,12,590,0,38,10,63,0
8,12,591,0,38,10,1227,0
8,12,644,0,38,10,49,0
8,12,645,0,38,10,1492,0
8,12,646,1,38,10,10157,0
8,12,647,1,38,10,15633,0
8,12,653,0,38,10,0,0
8,12,654,0,38,10,216,0
8,12,655,0,38,10,647,0
8,12,708,0,38,10,4,0
8,12,709,1,38,10,1729,0
8,12,710,0,38,10,663,0
8,12,711,0,38,10,5,0
8,12,717,0,38,10,0,0
8,12,718,0,38,10,0,0
8,12,772,0,38,10,0,0
8,12,773,0,38,10,1,0
8,13,41,0,46,11,2290,0
8,13,42,0,46,11,3379,0
8,13,43,0,46,11,33,0
8,13,48,0,46,11,34,0
8,13,49,1,46,11,12197,0
8,13,50,1,46,11,4786,0
8,13,51,0,46,11,2452,0
8,13,56,0,46,11,4281,0
8,13,57,1,46,11,6678,0
8,13,58,0,46,11,0,0
8,13,105,0,46,11,5126,0
8,13,106,0,46,11,89,0
8,13,112,0,46,11,16,0
8,13,113,1,46,11,13979,0
8,13,114,0,46,11,2817,0
8,13,120,0,46,11,2206,0
8,13,121,1,46,11,16531,0
8,13,122,0,46,11,0,0
8,13,169,0,46,11,4003,0
8,13,170,0,46,11,821,0
8,13,171,0,46,11,14,0
8,13,176,0,46,11,5,0
8,13,177,1,46,11,25670,0
8,13,178,1,46,11,7967,0
8,13,179,0,46,11,142,0
8,13,184,0,46,11,108,0
8,13,185,1,46,11,31490,0
8,13,186,0,46,11,3509,0
8,13,233,0,46,11,5747,0
8,13,234,0,46,11,351,0
8,13,240,0,46,11,452,0
8,13,241,1,46,11,36091,0
8,13,242,0,46,11,4412,0
8,13,243,0,46,11,29,0
8,13,248,0,46,11,587,0
8,13,249,1,46,11,32120,0
8,13,250,1,46,11,8142,0
8,13,251,0,46,11,2,0
8,13,297,0,46,11,206,0
8,13,298,0,46,11,0,0
8,13,304,0,46,11,1,0
8,13,305,0,46,11,4158,0
8,13,306,0,46,11,0,0
8,13,312,0,46,11,1476,0
8,13,313,0,46,11,2491,0
8,13,314,0,46,11,0,0
8,14,5,0,41,9,143,0
8,14,6,0,41,9,20,0
8,14,7,0,41,9,6450,0
8,14,12,0,41,9,1,0
8,14,13,0,41,9,14870,0
8,14,14,1,41,9,16051,0
8,14,15,1,41,9,102821,0
8,14,20,0,41,9,0,0
8,14,21,0,41,9,16982,0
8,14,22,1,41,9,30816,0
8,14,23,1,41,9,24064,0
8,14,29,0,41,9,215,0
8,14,30,0,41,9,1393,0
8,14,31,0,41,9,924,0
8,14,69,0,41,9,13,0
8,14,76,0,41,9,59,0
8,14,77,1,41,9,3026,0
8,14,78,0,41,9,337,0
8,14,79,0,41,9,24,0
8,14,84,0,41,9,42,0
8,14,85,0,41,9,4099,0
8,14,86,1,41,9,15251,0
8,14,87,1,41,9,7730,0
8,14,93,0,41,9,250,0
8,14,94,0,41,9,1503,0
8,14,95,0,41,9,2790,0
8,14,141,0,41,9,50,0
8,14,142,0,41,9,1,0
8,14,143,0,41,9,17,0
8,14,149,0,41,9,2987,0
8,14,150,1,41,9,9299,0
8,14,151,1,41,9,5822,0
8,14,157,0,41,9,122,0
8,14,158,0,41,9,1341,0
8,14,159,0,41,9,1514,0
8,14,213,0,41,9,342,0
8,14,214,0,41,9,1203,0
8,14,215,0,41,9,64,0
8,14,221,0,41,9,0,0
8,14,222,0,41,9,36,0
8,14,223,0,41,9,3,0
8,15,708,0,65,19,0,0
8,15,716,0,65,19,2,0
8,15,771,0,65,19,2348,0
8,15,772,0,65,19,5857,0
8,15,773,0,65,19,104,0
8,15,779,0,65,19,34,0
8,15,780,1,65,19,6103,0
8,15,781,0,65,19,4157,0
8,15,788,0,65,19,151,0
8,15,789,0,65,19,193,0
8,15,790,0,65,19,0,0
8,15,797,0,65,19,4,0
8,15,798,0,65,19,0,0
8,15,835,0,65,19,3505,0
8,15,836,1,65,19,17694,0
8,15,837,0,65,19,1894,0
8,15,838,0,65,19,130,0
8,15,842,0,65,19,358,0
8,15,843,1,65,19,7156,0
8,15,844,1,65,19,15315,0
8,15,845,0,65,19,6820,0
8,15,846,0,65,19,221,0
8,15,850,0,65,19,660,0
8,15,851,1,65,19,7795,0
8,15,852,1,65,19,9705,0
8,15,853,1,65,19,6996,0
8,15,854,0,65,19,275,0
8,15,859,0,65,19,10,0
8,15,860,0,65,19,1,0
8,15,861,0,65,19,256,0
8,15,862,0,65,19,0,0
8,15,899,0,65,19,267,0
8,15,900,1,65,19,6368,0
8,15,901,1,65,19,8100,0
8,15,902,0,65,19,414,0
8,15,906,0,65,19,32,0
8,15,907,0,65,19,3278,0
8,15,908,1,65,19,13401,0
8,15,909,1,65,19,11741,0
8,15,910,0,65,19,185,0
8,15,914,0,65,19,279,0
8,15,915,1,65,19,11168,0
8,15,916,1,65,19,14227,0
8,15,917,1,65,19,9723,0
8,15,918,0,65,19,53,0
8,15,923,0,65,19,3,0
8,15,924,0,65,19,15,0
8,15,925,0,65,19,27,0
8,15,963,0,65,19,7505,0
8,15,964,1,65,19,13607,0
8,15,965,1,65,19,5668,0
8,15,966,0,65,19,10199,0
8,15,970,0,65,19,295,0
8,15,971,0,65,19,38329,0
8,15,972,1,65,19,7642,0
8,15,973,0,65,19,1883,0
8,15,974,0,65,19,0,0
8,15,978,0,65,19,8884,0
8,15,979,1,65,19,43946,0
8,15,980,1,65,19,12273,0
8,15,981,0,65,19,1615,0
8,15,982,0,65,19,0,0
8,15,986,0,65,19,13,0
8,15,987,0,65,19,17,0
8,15,989,0,65,19,2,0
8,16,16,0,38,9,1,0
8,16,17,0,38,9,216,0
8,16,18,0,38,9,15,0
8,16,24,1,38,9,25070,0
8,16,25,1,38,9,13297,0
8,16,26,1,38,9,19281,0
8,16,27,0,38,9,4,0
8,16,32,1,38,9,33434,0
8,16,33,1,38,9,7797,0
8,16,34,1,38,9,16025,0
8,16,35,0,38,9,1,0
8,16,40,0,38,9,72611,0
8,16,41,0,38,9,626,0
8,16,42,0,38,9,177,0
8,16,73,0,38,9,184,0
8,16,74,0,38,9,4,0
8,16,80,0,38,9,59,0
8,16,81,1,38,9,14414,0
8,16,82,0,38,9,1717,0
8,16,88,1,38,9,9059,0
